moNo,crime,moBin
111,CRIM SALE FIREARM 3RD|D,2
111,CRIM SEXUAL ACT 1ST|B,1
111,CRIM SEXUAL ACT 2ND|D,3
111,DWI:ALCOHOL/DRUGS-2ND OFFENSE|E,33
111,DWI:ALCOHOL/DRUGS-3RD OFFENSE|D,18
111,ENTERPRISE CORRUPTION|B,4
111,FORGERY 2ND|D,4
111,GANG ASSAULT 1ST|B,2
111,GRAND LARCENY - AUTO 3RD|D,2
111,GRAND LARCENY - AUTO 4TH|E,1
111,GRAND LARCENY - NOT AUTO 1ST|B,2
111,GRAND LARCENY - NOT AUTO 2ND (HATE CRIME)|B,1
111,GRAND LARCENY - NOT AUTO 2ND|C,10
111,GRAND LARCENY - NOT AUTO 3RD|D,6
111,GRAND LARCENY - NOT AUTO 4TH|E,24
111,IDENTITY THEFT 1ST|D,2
111,INCEST 3RD|E,1
111,INSURANCE FRAUD 3RD|D,1
111,KIDNAPPING 2ND|B,1
111,LV SCENE OF ACCIDENT - DEATH|D,1
111,MANSLAUGHTER 1ST|B,22
111,MANSLAUGHTER 2ND|C,5
111,MENACING POLICE/PEACE OFFICER|D,1
111,MURDER 1ST|A1,2
111,MURDER 2ND|A1,18
111,OFFER FALSE INST FILING 1ST|E,1
111,PERSISTENT SEXUAL ABUSE|E,2
111,POSS A SEX PERF BY A CHILD|E,1
111,PREDATORY SEXUAL ASSAULT|A2,2
111,PROM PRISON CONTRABAND 1ST|D,1
111,RAPE 1ST|B,10
111,RAPE 2ND|D,8
111,RAPE 3RD|E,6
111,RECKLESS ENDANGERMENT 1ST|D,3
111,ROBBERY 1ST|B,16
111,ROBBERY 2ND SUB 1|C,1
111,ROBBERY 2ND|C,12
111,ROBBERY 3RD|D,23
111,SEX OFF REG VIOL-1ST OFFENSE|E,1
111,SEX OFF REG VIOL-2ND OFFENSE|D,3
111,SEXUAL ABUSE 1ST|D,3
111,SODOMY 3RD|E,1
111,UNAUTH USE OF MV 2ND|E,1
111,UNLAW IMPRISONMENT 1ST|E,1
111,VEHICULAR ASSAULT 1ST|D,1
111,VEHICULAR ASSAULT 2ND|E,1
111,VEHICULAR MANSLAUGHTER 1ST|C,1
111,VEHICULAR MANSLAUGHTER 2ND|D,1
112,AGG UNLIC OPER MV 1ST|E,1
112,AGGRAVATED VEHICULAR HOMICIDE|B,2
112,ARSON 2ND|B,1
112,ARSON 3RD|C,3
112,ASSAULT 1ST|B,9
112,ASSAULT 2ND|D,24
112,ATT ARSON 2ND|C,2
112,ATT ASSAULT 1ST|C,9
112,ATT ASSAULT 2ND|E,20
112,ATT BURGLARY 2ND SUB 2|D,3
112,ATT BURGLARY 2ND|D,14
112,ATT BURGLARY 3RD|E,12
112,ATT CONSPIRACY 2ND|C,1
112,ATT COURSE SEX CONDUCT-CHILD 1ST|C,1
112,ATT CRIM POSS CONTR SUBSTANCE 2ND|A2,2
112,ATT CRIM POSS CONTR SUBSTANCE 3RD|C,17
112,ATT CRIM POSS CONTR SUBSTANCE 4TH|D,8
112,ATT CRIM POSS CONTR SUBSTANCE 5TH|E,10
112,ATT CRIM POSS FORGED INST 2ND|E,3
112,ATT CRIM POSS MARIHUANA 2ND|E,1
112,ATT CRIM POSS WEAP 2ND|D,22
112,ATT CRIM POSS WEAP 3RD SUB 1 2 3|E,6
112,ATT CRIM POSS WEAP 3RD SUB 4-8 VFO|E,1
112,ATT CRIM SALE CONTR SUBSTANCE 3RD|C,22
112,ATT CRIM SALE CONTR SUBSTANCE 4TH|D,1
112,ATT CRIM SALE CONTR SUBSTANCE 5TH|E,8
112,ATT CRIM SALE FIREARM 3RD|E,1
112,ATT CRIM SEXUAL ACT 1ST|C,2
112,ATT FORGERY 2ND|E,1
112,ATT GANG ASSAULT 2ND|D,1
112,ATT GRAND LARCENY - NOT AUTO 3RD|E,1
112,ATT MURDER 2ND|B,13
112,ATT PERJURY 1ST|E,1
112,ATT PROM PRISON CONTRABAND 1ST|E,2
112,ATT RAPE 1ST|C,2
112,ATT RAPE 2ND|E,1
112,ATT RECKLESS ENDANGERMENT 1ST|E,2
112,ATT ROBBERY 1ST|C,14
112,ATT ROBBERY 2ND|D,28
112,ATT ROBBERY 3RD|E,7
112,ATT SEXUAL ABUSE 1ST|E,1
112,AUTO STRIPPING 2ND|E,2
112,BURGLARY 1ST|B,9
112,BURGLARY 2ND SUB 2|C,2
112,BURGLARY 2ND|C,18
112,BURGLARY 3RD|D,29
112,CONSPIRACY 2ND|B,5
112,CONSPIRACY 4TH|E,2
112,COURSE SEX CONDUCT-CHILD 1ST|B,3
112,COURSE SEX CONDUCT-CHILD 2ND|D,2
112,CRIM CONTEMPT 1ST|E,7
112,CRIM FACILITATION 2ND|C,1
112,CRIM MISCHIEF 2ND|D,1
112,CRIM MISCHIEF 3RD|E,2
112,CRIM NEGLIGENT HOMICIDE|E,1
112,CRIM NUISANCE 1ST|E,1
112,CRIM POSS CONTR SUBSTANCE 1ST|A1,4
112,CRIM POSS CONTR SUBSTANCE 2ND|A2,7
112,CRIM POSS CONTR SUBSTANCE 3RD|B,52
112,CRIM POSS CONTR SUBSTANCE 4TH|C,10
112,CRIM POSS CONTR SUBSTANCE 5TH|D,25
112,CRIM POSS FORGED INST 2ND|D,8
112,CRIM POSS MARIHUANA 2ND|D,2
112,CRIM POSS PRECURSORS OF METH|E,1
112,CRIM POSS STOLEN PROP 3RD|D,3
112,CRIM POSS STOLEN PROP 4TH|E,9
112,CRIM POSS WEAP 2ND|C,26
112,CRIM POSS WEAP 3RD SUB 1 2 3|D,7
112,CRIM POSS WEAP 3RD SUB 4-8 VFO|D,3
112,CRIM SALE CONTR SUBS - SCHOOL|B,4
112,CRIM SALE CONTR SUBSTANCE 1ST|A1,3
112,CRIM SALE CONTR SUBSTANCE 2ND|A2,7
112,CRIM SALE CONTR SUBSTANCE 3RD|B,61
112,CRIM SALE CONTR SUBSTANCE 4TH|C,11
112,CRIM SALE CONTR SUBSTANCE 5TH|D,33
112,CRIM SALE FIREARM 3RD|D,1
112,CRIM SALE MARIHUANA 3RD|E,1
112,CRIM SEXUAL ACT 1ST|B,4
112,CRIM SEXUAL ACT 2ND|D,1
112,DWI:ALCOHOL/DRUGS-2ND OFFENSE|E,19
112,DWI:ALCOHOL/DRUGS-3RD OFFENSE|D,18
112,ENTERPRISE CORRUPTION|B,3
112,FORGERY 1ST|C,1
112,FORGERY 2ND|D,6
112,GANG ASSAULT 2ND|C,3
112,GRAND LARCENY - AUTO 2ND|C,1
112,GRAND LARCENY - AUTO 3RD|D,2
112,GRAND LARCENY - AUTO 4TH|E,2
112,GRAND LARCENY - NOT AUTO 1ST|B,1
112,GRAND LARCENY - NOT AUTO 2ND|C,3
112,GRAND LARCENY - NOT AUTO 3RD|D,8
112,GRAND LARCENY - NOT AUTO 4TH|E,22
112,IDENTITY THEFT 1ST|D,2
112,IDENTITY THEFT 2ND|E,2
112,INSURANCE FRAUD 3RD|D,1
112,INSURANCE FRAUD 4TH|E,2
112,KIDNAPPING 2ND|B,2
112,LV SCENE OF ACC W/O REPORTING|E,1
112,LV SCENE OF ACCIDENT - DEATH|D,1
112,MANSLAUGHTER 1ST|B,8
112,MONEY LAUNDERING 2ND|C,1
112,MURDER 1ST|A1,1
112,MURDER 2ND|A1,11
112,POSS A SEX PERF BY A CHILD|E,3
112,PRED SEX ASSAULT AGAINST CHILD|A2,2
112,PROM PRISON CONTRABAND 1ST|D,1
112,PROM SEXUAL PERF BY A CHILD|D,1
112,RAPE 1ST|B,12
112,RAPE 2ND|D,7
112,RAPE 3RD|E,4
112,RECKLESS ENDANGERMENT 1ST|D,7
112,ROBBERY 1ST|B,21
112,ROBBERY 2ND SUB 1|C,3
112,ROBBERY 2ND SUB 2 3|C,2
112,ROBBERY 2ND|C,11
112,ROBBERY 3RD|D,23
112,SCHEME TO DEFRAUD 1ST|E,1
112,SEX OFF REG VIOL-1ST OFFENSE|E,1
112,SEX OFF REG VIOL-2ND OFFENSE|D,1
112,SEXUAL ABUSE 1ST|D,10
112,SODOMY 1ST|B,1
112,TAMPER WITH PHYS EVIDENCE|E,2
112,UNLAW IMPRISONMENT 1ST|E,1
112,USE OF CHILD IN A SEXUAL PERF|C,1
112,VEHICULAR MANSLAUGHTER 1ST|C,2
112,VEHICULAR MANSLAUGHTER 2ND|D,1
113,AGG DWI:1 PRIOR CONV-10 YRS|E,1
113,AGG UNLIC OPER MV 1ST|E,2
113,AGGRAVATED CRIM CONTEMPT|D,1
113,AGGRAVATED SEXUAL ABUSE 2ND|C,1
113,ARSON 3RD|C,1
113,ARSON 4TH|E,1
113,ASSAULT 1ST|B,10
113,ASSAULT 2ND|D,20
113,ATT ARSON 1ST|B,1
113,ATT ASSAULT 1ST|C,6
113,ATT ASSAULT 2ND|E,15
113,ATT BURGLARY 1ST|C,1
113,ATT BURGLARY 2ND|D,13
113,ATT BURGLARY 3RD|E,9
113,ATT CONSPIRACY 2ND|C,2
113,ATT CRIM POSS CONTR SUBSTANCE 1ST|A1,1
113,ATT CRIM POSS CONTR SUBSTANCE 3RD|C,17
113,ATT CRIM POSS CONTR SUBSTANCE 4TH|D,2
113,ATT CRIM POSS CONTR SUBSTANCE 5TH|E,9
113,ATT CRIM POSS FORGED INST 1ST|D,1
113,ATT CRIM POSS FORGED INST 2ND|E,1
113,ATT CRIM POSS MARIHUANA 2ND|E,1
113,ATT CRIM POSS WEAP 2ND|D,23
113,ATT CRIM POSS WEAP 3RD SUB 1 2 3|E,7
113,ATT CRIM SALE CONTR SUBSTANCE 2ND|A2,1
113,ATT CRIM SALE CONTR SUBSTANCE 3RD|C,14
113,ATT CRIM SALE CONTR SUBSTANCE 5TH|E,1
113,ATT CRIM SEXUAL ACT 1ST|C,2
113,ATT ENTERPRISE CORRUPTION|C,5
113,ATT FORGERY 2ND|E,2
113,ATT GRAND LARCENY - AUTO 3RD|E,1
113,ATT GRAND LARCENY - NOT AUTO 2ND|D,1
113,ATT IDENTITY THEFT 1ST|E,2
113,ATT MURDER 2ND|B,8
113,ATT PROM PRISON CONTRABAND 1ST|E,1
113,ATT RAPE 1ST|C,1
113,ATT RAPE 2ND|E,1
113,ATT RECKLESS ENDANGERMENT 1ST|E,2
113,ATT ROBBERY 1ST|C,16
113,ATT ROBBERY 2ND|D,23
113,ATT ROBBERY 3RD|E,7
113,ATT SEXUAL ABUSE 1ST|E,2
113,AUTO STRIPPING 2ND|E,1
113,BAIL JUMPING 1ST|D,1
113,BAIL JUMPING 2ND|E,1
113,BURGLARY 1ST|B,9
113,BURGLARY 2ND SUB 2|C,4
113,BURGLARY 2ND|C,13
113,BURGLARY 3RD|D,38
113,CEMETERY DESECRATION 1ST|E,1
113,CONSPIRACY 2ND|B,1
113,CONSPIRACY 4TH|E,2
113,COURSE SEX CONDUCT-CHILD 1ST|B,4
113,COURSE SEX CONDUCT-CHILD 2ND|D,1
113,CRIM CONTEMPT 1ST|E,3
113,CRIM MISCHIEF 3RD|E,1
113,CRIM NEGLIGENT HOMICIDE|E,1
113,CRIM POSS CONTR SUBSTANCE 1ST|A1,1
113,CRIM POSS CONTR SUBSTANCE 2ND|A2,6
113,CRIM POSS CONTR SUBSTANCE 3RD|B,47
113,CRIM POSS CONTR SUBSTANCE 4TH|C,10
113,CRIM POSS CONTR SUBSTANCE 5TH|D,31
113,CRIM POSS FORGED INST 2ND|D,9
113,CRIM POSS MARIHUANA 1ST|C,1
113,CRIM POSS MARIHUANA 2ND|D,2
113,CRIM POSS MARIHUANA 3RD|E,2
113,CRIM POSS STOLEN PROP 3RD|D,2
113,CRIM POSS STOLEN PROP 4TH|E,7
113,CRIM POSS WEAP 2ND|C,25
113,CRIM POSS WEAP 3RD SUB 1 2 3|D,4
113,CRIM POSS WEAP 3RD SUB 4-8 VFO|D,2
113,CRIM SALE CONTR SUBS - SCHOOL|B,4
113,CRIM SALE CONTR SUBSTANCE 1ST|A1,3
113,CRIM SALE CONTR SUBSTANCE 2ND|A2,8
113,CRIM SALE CONTR SUBSTANCE 3RD|B,51
113,CRIM SALE CONTR SUBSTANCE 4TH|C,11
113,CRIM SALE CONTR SUBSTANCE 5TH|D,21
113,CRIM SALE FIREARM 3RD|D,4
113,CRIM SEXUAL ACT 2ND|D,1
113,CRIM USE OF FIREARMS 1ST|B,1
113,DISSEM INDECENT MAT MINOR 1ST|D,1
113,DRIV IMP/DRUGS-2ND OFFENSE|E,1
113,DWI:ALCOHOL/DRUGS-2ND OFFENSE|E,15
113,DWI:ALCOHOL/DRUGS-3RD OFFENSE|D,12
113,ENTERPRISE CORRUPTION|B,6
113,FORGERY 2ND|D,6
113,GRAND LARCENY - AUTO 4TH|E,1
113,GRAND LARCENY - NOT AUTO 1ST|B,1
113,GRAND LARCENY - NOT AUTO 2ND|C,8
113,GRAND LARCENY - NOT AUTO 3RD|D,13
113,GRAND LARCENY - NOT AUTO 4TH|E,10
113,HINDERING PROSECUTION 1ST|D,1
113,IDENTITY THEFT 1ST|D,4
113,INTIMIDATE VICTIM/WITNESS 3RD|E,1
113,JO - ROBBERY 1ST|B,1
113,KIDNAPPING 2ND|B,2
113,LV SCENE OF ACC W/O REPORTING|E,1
113,LV SCENE OF ACCIDENT - DEATH|D,1
113,MANSLAUGHTER 1ST|B,9
113,MANSLAUGHTER 2ND|C,4
113,MURDER 1ST|A1,2
113,MURDER 2ND|A1,6
113,OFFER FALSE INST FILING 1ST|E,1
113,PERSISTENT SEXUAL ABUSE|E,1
113,POSS OBSCENE SEX PERF BY CHILD|E,1
113,PRED SEX ASSAULT AGAINST CHILD|A2,4
113,RAPE 1ST|B,6
113,RAPE 2ND|D,5
113,RAPE 3RD|E,3
113,RECKLESS ASSAULT OF A CHILD|D,2
113,ROBBERY 1ST|B,15
113,ROBBERY 2ND SUB 2 3|C,2
113,ROBBERY 2ND|C,9
113,ROBBERY 3RD|D,20
113,SCHEME TO DEFRAUD 1ST|E,2
113,SEX OFF REG VIOL-2ND OFFENSE|D,1
113,SEXUAL ABUSE 1ST|D,10
113,SODOMY 1ST|B,1
113,UNLAW IMPRISONMENT 1ST|E,1
113,USE OF CHILD IN A SEXUAL PERF|C,1
113,VEHICULAR ASSAULT 1ST|D,1
114,AGG UNLIC OPER MV 1ST|E,3
114,AGGRAVATED CRIM CONTEMPT|D,1
114,ARSON 3RD|C,7
114,ARSON 4TH|E,1
114,ASSAULT 1ST|B,16
114,ASSAULT 2ND|D,26
114,ATT AGGRAVATED ASSAULT/PEACE OFF.|C,1
114,ATT ARSON 3RD|D,1
114,ATT ASSAULT 1ST|C,4
114,ATT ASSAULT 2ND|E,13
114,ATT BURGLARY 2ND SUB 2|D,1
114,ATT BURGLARY 2ND|D,16
114,ATT BURGLARY 3RD|E,13
114,ATT CRIM POSS CONTR SUBSTANCE 2ND|A2,1
114,ATT CRIM POSS CONTR SUBSTANCE 3RD|C,18
114,ATT CRIM POSS CONTR SUBSTANCE 4TH|D,6
114,ATT CRIM POSS CONTR SUBSTANCE 5TH|E,6
114,ATT CRIM POSS FORGED INST 2ND|E,9
114,ATT CRIM POSS MARIHUANA 2ND|E,1
114,ATT CRIM POSS WEAP 2ND|D,19
114,ATT CRIM POSS WEAP 3RD SUB 1 2 3|E,4
114,ATT CRIM POSS WEAP 3RD SUB 4-8 VFO|E,2
114,ATT CRIM SALE CONTR SUBS - SCHOOL|C,1
114,ATT CRIM SALE CONTR SUBSTANCE 3RD|C,22
114,ATT CRIM SALE CONTR SUBSTANCE 4TH|D,1
114,ATT CRIM SALE CONTR SUBSTANCE 5TH|E,3
114,ATT CRIM SALE FIREARM 3RD|E,1
114,ATT CRIM SEXUAL ACT 1ST|C,1
114,ATT CRIM SEXUAL ACT 2ND|E,1
114,ATT CRIM TRESPASS 1ST|E,1
114,ATT FORGERY 2ND|E,1
114,ATT GANG ASSAULT 1ST|C,1
114,ATT GRAND LARCENY - NOT AUTO 3RD|E,3
114,ATT IDENTITY THEFT 1ST|E,2
114,ATT MURDER 1ST|A1,2
114,ATT MURDER 2ND (HATE CRIME)|B,1
114,ATT MURDER 2ND|B,7
114,ATT PROM PRISON CONTRABAND 1ST|E,1
114,ATT RAPE 1ST|C,4
114,ATT RECKLESS ENDANGERMENT 1ST (HATE CRIME)|D,1
114,ATT RECKLESS ENDANGERMENT 1ST|E,1
114,ATT ROBBERY 1ST|C,15
114,ATT ROBBERY 2ND SUB 2 3|D,1
114,ATT ROBBERY 2ND|D,18
114,ATT ROBBERY 3RD|E,4
114,ATT SEXUAL ABUSE 1ST|E,3
114,ATT USE OF CHILD IN A SEXUAL PERF|D,1
114,AUTO STRIPPING 2ND|E,1
114,BURGLARY 1ST|B,11
114,BURGLARY 2ND SUB 2|C,6
114,BURGLARY 2ND|C,6
114,BURGLARY 3RD|D,30
114,CONSPIRACY 2ND|B,2
114,CONSPIRACY 4TH|E,1
114,COURSE SEX CONDUCT-CHILD 1ST|B,4
114,COURSE SEX CONDUCT-CHILD 2ND|D,2
114,CRIM CONTEMPT 1ST|E,6
114,CRIM MISCHIEF 2ND|D,1
114,CRIM MISCHIEF 3RD|E,3
114,CRIM NEGLIGENT HOMICIDE|E,2
114,CRIM POSS CONTR SUBSTANCE 1ST|A1,3
114,CRIM POSS CONTR SUBSTANCE 2ND|A2,9
114,CRIM POSS CONTR SUBSTANCE 3RD|B,57
114,CRIM POSS CONTR SUBSTANCE 4TH|C,13
114,CRIM POSS CONTR SUBSTANCE 5TH|D,36
114,CRIM POSS FORGED INST 1ST|C,1
114,CRIM POSS FORGED INST 2ND|D,9
114,CRIM POSS MARIHUANA 2ND|D,1
114,CRIM POSS MARIHUANA 3RD|E,2
114,CRIM POSS STOLEN PROP 3RD|D,3
114,CRIM POSS STOLEN PROP 4TH|E,6
114,CRIM POSS WEAP 1ST|B,1
114,CRIM POSS WEAP 2ND|C,23
114,CRIM POSS WEAP 3RD SUB 1 2 3|D,8
114,CRIM POSS WEAP 3RD SUB 4-8 VFO|D,2
114,CRIM SALE CONTR SUBS - SCHOOL|B,3
114,CRIM SALE CONTR SUBSTANCE 1ST|A1,2
114,CRIM SALE CONTR SUBSTANCE 2ND|A2,10
114,CRIM SALE CONTR SUBSTANCE 3RD|B,65
114,CRIM SALE CONTR SUBSTANCE 4TH|C,10
114,CRIM SALE CONTR SUBSTANCE 5TH|D,22
114,CRIM SALE FIREARM 1ST|B,1
114,CRIM SALE FIREARM 3RD|D,4
114,CRIM SEXUAL ACT 1ST|B,4
114,CRIM SEXUAL ACT 2ND|D,1
114,CRIM SEXUAL ACT 3RD|E,1
114,DRIV IMP/DRUGS-2ND OFFENSE|E,1
114,DWI:ALCOHOL/DRUGS-2ND OFFENSE|E,24
114,DWI:ALCOHOL/DRUGS-3RD OFFENSE|D,13
114,ENTERPRISE CORRUPTION|B,1
114,FORGERY 2ND|D,3
114,GANG ASSAULT 2ND|C,2
114,GRAND LARCENY - AUTO 2ND|C,1
114,GRAND LARCENY - AUTO 3RD|D,1
114,GRAND LARCENY - AUTO 4TH|E,6
114,GRAND LARCENY - NOT AUTO 2ND|C,7
114,GRAND LARCENY - NOT AUTO 3RD|D,15
114,GRAND LARCENY - NOT AUTO 4TH|E,18
114,HINDERING PROSECUTION 1ST|D,1
114,IDENTITY THEFT 1ST|D,5
114,IDENTITY THEFT 2ND|E,1
114,INCEST 3RD|E,1
114,INTIMIDATE VICTIM/WITNESS 3RD|E,1
114,JO - ASSAULT 1ST|B,1
114,JO - MURDER 2ND|A1,2
114,JO - RAPE 1ST|B,1
114,KIDNAPPING 1ST|A1,1
114,LV SCENE OF ACCIDENT - DEATH|D,2
114,MANSLAUGHTER 1ST|B,18
114,MANSLAUGHTER 2ND|C,5
114,MENACING POLICE/PEACE OFFICER|D,1
114,MURDER 1ST|A1,2
114,MURDER 2ND|A1,18
114,OFFER FALSE INST FILING 1ST|E,1
114,POSS A SEX PERF BY A CHILD|E,5
114,PRED SEX ASSAULT AGAINST CHILD|A2,2
114,PREDATORY SEXUAL ASSAULT|A2,2
114,PROM PRISON CONTRABAND 1ST|D,1
114,PROM PROSTITUTION 2ND|C,2
114,RAPE 1ST|B,11
114,RAPE 2ND|D,6
114,RAPE 3RD|E,3
114,RECKLESS ENDANGERMENT 1ST|D,6
114,ROBBERY 1ST|B,21
114,ROBBERY 2ND SUB 1|C,1
114,ROBBERY 2ND SUB 2 3|C,1
114,ROBBERY 2ND|C,16
114,ROBBERY 3RD|D,19
114,SCHEME TO DEFRAUD 1ST|E,1
114,SEX OFF REG VIOL-2ND OFFENSE|D,2
114,SEXUAL ABUSE 1ST|D,4
114,TAMPER WITH PHYS EVIDENCE|E,1
114,VEHICULAR MANSLAUGHTER 1ST|C,1
114,VEHICULAR MANSLAUGHTER 2ND|D,1
115,AGG UNLIC OPER MV 1ST|E,3
115,ARSON 2ND|B,5
115,ARSON 3RD|C,6
115,ARSON 4TH|E,1
115,ASSAULT 1ST|B,11
115,ASSAULT 2ND|D,35
115,ATT ASSAULT 1ST|C,7
115,ATT ASSAULT 2ND|E,15
115,ATT BURGLARY 1ST|C,1
115,ATT BURGLARY 2ND|D,14
115,ATT BURGLARY 3RD|E,6
115,ATT CRIM MISCHIEF 2ND|E,1
115,ATT CRIM POSS CONTR SUBSTANCE 2ND|A2,1
115,ATT CRIM POSS CONTR SUBSTANCE 3RD|C,19
115,ATT CRIM POSS CONTR SUBSTANCE 4TH|D,6
115,ATT CRIM POSS CONTR SUBSTANCE 5TH|E,7
115,ATT CRIM POSS FORGED INST 2ND|E,4
115,ATT CRIM POSS MARIHUANA 1ST|D,1
115,ATT CRIM POSS WEAP 2ND|D,24
115,ATT CRIM POSS WEAP 3RD SUB 1 2 3|E,4
115,ATT CRIM SALE CONTR SUBSTANCE 3RD|C,20
115,ATT CRIM SALE CONTR SUBSTANCE 5TH|E,1
115,ATT CRIM SALE FIREARM 3RD|E,1
115,ATT FORGERY 2ND|E,1
115,ATT GANG ASSAULT 1ST|C,1
115,ATT GRAND LARCENY - AUTO 3RD|E,1
115,ATT GRAND LARCENY - NOT AUTO 3RD|E,2
115,ATT IDENTITY THEFT 1ST|E,1
115,ATT KIDNAPPING 2ND|C,1
115,ATT MURDER 1ST|A1,1
115,ATT MURDER 2ND|B,11
115,ATT ROBBERY 1ST|C,5
115,ATT ROBBERY 2ND SUB 1|D,1
115,ATT ROBBERY 2ND|D,24
115,ATT ROBBERY 3RD|E,9
115,ATT SEXUAL ABUSE 1ST|E,3
115,ATT SODOMY 1ST|C,1
115,AUTO STRIPPING 2ND|E,1
115,BAIL JUMPING 2ND|E,1
115,BURGLARY 1ST|B,6
115,BURGLARY 2ND SUB 1|C,1
115,BURGLARY 2ND SUB 2|C,5
115,BURGLARY 2ND|C,17
115,BURGLARY 3RD|D,36
115,COURSE SEX CONDUCT-CHILD 1ST|B,5
115,COURSE SEX CONDUCT-CHILD 2ND|D,1
115,CRIM CONTEMPT 1ST|E,8
115,CRIM IMPERSONATION 1ST|E,1
115,CRIM MISCHIEF 2ND|D,1
115,CRIM MISCHIEF 3RD|E,2
115,CRIM POSS CONTR SUBSTANCE 1ST|A1,2
115,CRIM POSS CONTR SUBSTANCE 2ND|A2,7
115,CRIM POSS CONTR SUBSTANCE 3RD|B,49
115,CRIM POSS CONTR SUBSTANCE 4TH|C,18
115,CRIM POSS CONTR SUBSTANCE 5TH|D,28
115,CRIM POSS FORGED INST 1ST|C,1
115,CRIM POSS FORGED INST 2ND|D,3
115,CRIM POSS MARIHUANA 1ST|C,1
115,CRIM POSS MARIHUANA 2ND|D,4
115,CRIM POSS STOLEN PROP 1ST|B,1
115,CRIM POSS STOLEN PROP 2ND|C,1
115,CRIM POSS STOLEN PROP 3RD|D,3
115,CRIM POSS STOLEN PROP 4TH|E,11
115,CRIM POSS WEAP 2ND|C,22
115,CRIM POSS WEAP 3RD SUB 1 2 3|D,15
115,CRIM POSS WEAP 3RD SUB 4-8 VFO|D,2
115,CRIM SALE CONTR SUBS - SCHOOL|B,2
115,CRIM SALE CONTR SUBSTANCE 1ST|A1,2
115,CRIM SALE CONTR SUBSTANCE 2ND|A2,6
115,CRIM SALE CONTR SUBSTANCE 3RD|B,70
115,CRIM SALE CONTR SUBSTANCE 4TH|C,9
115,CRIM SALE CONTR SUBSTANCE 5TH|D,18
115,CRIM SALE FIREARM 2ND|C,1
115,CRIM SEXUAL ACT 1ST|B,6
115,CRIM SEXUAL ACT 2ND|D,2
115,CRIM SEXUAL ACT 3RD|E,2
115,DRIV IMP/DRUGS-2ND OFFENSE|E,2
115,DWI:ALCOHOL/DRUGS-2ND OFFENSE|E,29
115,DWI:ALCOHOL/DRUGS-3RD OFFENSE|D,9
115,ENTERPRISE CORRUPTION|B,1
115,ESCAPE 2ND|E,1
115,FORGERY 2ND|D,4
115,GANG ASSAULT 1ST|B,4
115,GRAND LARCENY - AUTO 3RD|D,1
115,GRAND LARCENY - NOT AUTO 1ST|B,1
115,GRAND LARCENY - NOT AUTO 2ND|C,7
115,GRAND LARCENY - NOT AUTO 3RD|D,12
115,GRAND LARCENY - NOT AUTO 4TH|E,18
115,HINDERING PROSECUTION 1ST|D,1
115,IDENTITY THEFT 1ST|D,5
115,IDENTITY THEFT 2ND|E,3
115,JO - BURGLARY 1ST|B,1
115,LV SCENE OF ACCIDENT - DEATH|D,1
115,MANSLAUGHTER 1ST|B,13
115,MANSLAUGHTER 2ND|C,6
115,MENACING POLICE/PEACE OFFICER|D,2
115,MURDER 1ST|A1,1
115,MURDER 2ND|A1,8
115,POSS A SEX PERF BY A CHILD|E,3
115,PROM PRISON CONTRABAND 1ST|D,2
115,RAPE 1ST|B,4
115,RAPE 2ND|D,6
115,RAPE 3RD|E,3
115,RECKLESS ASSAULT OF A CHILD|D,1
115,RECKLESS ENDANGERMENT 1ST|D,4
115,ROBBERY 1ST|B,22
115,ROBBERY 2ND SUB 1|C,1
115,ROBBERY 2ND|C,21
115,ROBBERY 3RD|D,23
115,SCHEME TO DEFRAUD 1ST|E,1
115,SEXUAL ABUSE 1ST|D,5
115,SODOMY 1ST|B,1
115,STALKING 2ND|E,1
115,TAMPER WITH PHYS EVIDENCE|E,1
115,UNAUTH USE OF MV 2ND|E,1
115,VEHICULAR ASSAULT 1ST|D,2
115,VEHICULAR MANSLAUGHTER 1ST|C,2
115,VEHICULAR MANSLAUGHTER 2ND|D,3
116,AGG UNLIC OPER MV 1ST|E,3
116,AGGRAVATED CRIM CONTEMPT|D,6
116,AGGRAVATED VEHICULAR ASSAULT|C,1
116,ARSON 2ND|B,3
116,ARSON 3RD|C,1
116,ARSON 4TH|E,1
116,ASSAULT 1ST|B,9
116,ASSAULT 2ND|D,23
116,ATT AGGRAVATED ASSAULT/PEACE OFF.|C,1
116,ATT AGGRAVATED MURDER|A1,1
116,ATT ASSAULT 1ST|C,7
116,ATT ASSAULT 2ND|E,9
116,ATT BURGLARY 2ND|D,18
116,ATT BURGLARY 3RD|E,11
116,ATT CRIM POSS CONTR SUBSTANCE 3RD|C,9
116,ATT CRIM POSS CONTR SUBSTANCE 4TH|D,6
116,ATT CRIM POSS CONTR SUBSTANCE 5TH|E,13
116,ATT CRIM POSS FORGED INST 2ND|E,2
116,ATT CRIM POSS WEAP 2ND|D,29
116,ATT CRIM POSS WEAP 3RD SUB 1 2 3|E,10
116,ATT CRIM POSS WEAP 3RD SUB 4-8 VFO|E,1
116,ATT CRIM SALE CONTR SUBSTANCE 1ST|A1,1
116,ATT CRIM SALE CONTR SUBSTANCE 3RD|C,14
116,ATT CRIM SALE CONTR SUBSTANCE 5TH|E,1
116,ATT CRIM SALE FIREARM 3RD|E,1
116,ATT CRIM SEXUAL ACT 2ND|E,1
116,ATT DISSEM INDECENT MAT MINOR 1ST|E,2
